clean_text,label,sentiment_score
"shows off a lot of stamina and vitality ,",[1],0.5423
you 're not deeply touched by this movie,[0],0.0
who deserve more from a vampire pic than a few shrieky special effects,[0],0.4019
greasy little vidgame pit,[0],0.0
kilt-wearing jackson,[0],0.0
"a subtle , humorous , illuminating study of politics , power and social mobility",[1],0.3818
of its actors,[1],0.0
steals,[0],-0.5106
truths emerge .,[1],0.4215
as dumb and cheesy,[0],-0.5106
all the more compelling,[1],0.2944
to share his impressions of life and loss and time and art with us,[1],0.2023
hollow,[0],0.0
pitch-perfect acting,[1],0.0
its characters and its audience,[1],0.0
mind : so why is this so boring ?,[0],-0.4572
its empowerment,[1],0.0
a bland murder-on-campus yawner .,[0],0.0
pray has really done his subject justice .,[1],0.6908
warn,[0],-0.1027
odd but ultimately satisfying blend,[1],0.5187
major-league,[1],0.0
"light , silly , photographed with color and depth , and rather a good time .",[1],0.4588
quite good at providing some good old fashioned spooks .,[1],0.7264
a bright future ahead of him,[1],0.4404
to which it succeeds,[1],0.4939
craven endorses they simply because this movie makes his own look much better by comparison,[0],0.6486
painfully unfunny,[0],-0.5267
come away with a sense of his reserved but existential poignancy,[1],0.0
feels limited by its short running time,[0],-0.2263
's just not very smart,[0],-0.3559
8 crazy nights,[1],-0.34
needlessly confusing,[0],-0.2263
if you can swallow its absurdities and crudities,[0],0.0
"the cast members , who seem bound and determined to duplicate bela lugosi 's now-cliched vampire accent",[0],0.34
treads old turf,[0],0.0
a tasty appetizer that leaves you wanting more .,[1],0.0
one of the finest,[1],0.0
made me unintentionally famous -- as the queasy-stomached critic who staggered from the theater and blacked out in the lobby,[0],-0.25
's a diverting enough hour-and-a-half for the family audience,[1],0.0
turn a larky chase movie into an emotionally satisfying exploration of the very human need,[1],0.5994
innovative,[1],0.4404
film a must,[1],0.0
"the charm of the first movie is still there , and the story feels like the logical , unforced continuation of the careers of a pair of spy kids .",[1],0.6369
more spirit and bite,[1],0.2484
passionate enthusiasms,[1],0.7506
enlightened by any of derrida 's,[1],0.4939
this poor remake of such a well loved classic,[0],0.4404
to avoid noticing some truly egregious lip-non-synching,[0],0.1779
a terrifically entertaining specimen,[1],0.6808
"are simultaneously buried , drowned and smothered in the excesses of writer-director roger avary .",[0],-0.7003
an action movie with an action icon who 's been all but decommissioned,[0],0.0
most famous,[1],0.0
's easy to love robin tunney,[1],0.7964
most pitiful,[0],-0.5413
vastly entertaining,[1],0.4404
its mind,[1],0.0
dislikable study in sociopathy,[0],0.0
give strong and convincing performances,[1],0.7184
"when twentysomething hotsies make movies about their lives , hard-driving narcissism is a given",[0],0.0
its star,[1],0.0
perhaps the grossest movie ever made .,[0],-0.4767
but toback 's deranged immediacy makes it seem fresh again .,[1],0.4497
"as bad as you think ,",[0],-0.5423
the resolutions,[0],0.0
feels less like a change in ( herzog 's ) personal policy than a half-hearted fluke .,[0],0.2975
reveals how we all need a playful respite from the grind to refresh our souls .,[1],0.4404
clever and unflinching,[1],0.4588
be the movie you 're looking for,[1],0.0
"its gender politics , genre thrills",[1],0.3612
"a sweet , honest , and enjoyable comedy-drama about a young woman who wants many things in life , but fears she 'll become her mother before she gets to fulfill her dreams",[1],0.8316
work up,[1],0.0
"stripped almost entirely of such tools as nudity , profanity and violence , labute does manage to make a few points about modern man and his problematic quest for human connection .",[0],-0.7906
accepting a 50-year-old in the role is creepy in a michael jackson sort of way .,[0],0.3818
take place indoors in formal settings with motionless characters .,[0],0.0
little gem,[1],0.0
"bang your head on the seat in front of you , at its cluelessness ,",[0],0.0
"an unsettling sight , and indicative of his , if you will , out-of-kilter character , who rambles aimlessly through ill-conceived action pieces",[0],0.0
a mystery devoid,[0],0.0
crossroads is nothing more than an hour-and-a-half-long commercial for britney 's latest album,[0],0.0
are reflected in almost every scene .,[1],0.0
"it 's weird , wonderful , and not necessarily for kids .",[1],0.4588
"you 'll forget about it by monday , though",[0],-0.2263
"the movie 's ultimate point -- that everyone should be themselves -- is trite , but the screenwriter and director michel gondry restate it to the point of ridiculousness .",[0],-0.4678
a listless and desultory affair,[0],0.0
like mike is n't going to make box office money that makes michael jordan jealous,[0],-0.128
it 's also undeniably exceedingly clever,[1],0.4588
this overproduced piece of dreck is shockingly bad and absolutely unnecessary .,[0],-0.6369
a bottom-feeder sequel,[0],0.0
run-of-the-mill raunchy humor and,[0],0.2732
"is worth a look for its true-to-life characters , its sensitive acting , its unadorned view of rural life and the subtle direction of first-timer hilary birmingham",[1],0.2263
"... has about 3/4th the fun of its spry 2001 predecessor -- but it 's a rushed , slapdash , sequel-for-the-sake - of-a-sequel with less than half the plot and ingenuity .",[0],0.2846
could restage the whole thing in your bathtub .,[0],0.0
essentially awkward version,[0],-0.1531
was reading the minds of the audience,[1],0.0
the rare movie,[1],0.0
", it 's just one that could easily wait for your pay per view dollar .",[0],0.25
episodic choppiness,[0],0.0
reputedly `` unfilmable '' novels,[0],0.0
represents a worthy departure from the culture clash comedies that have marked an emerging indian american cinema,[1],0.6808
as anything much more,[1],0.0
it is a copy of a copy of a copy,[0],0.0
enjoys the friday series,[1],0.5106
undone by howard 's self-conscious attempts,[0],0.0
one of the movies you 'd want to watch if you only had a week to live,[1],0.0772
the success of undercover brother is found in its ability to spoof both black and white stereotypes equally .,[1],0.7184
"haynes ( like sirk , but differently ) has transformed the rhetoric of hollywood melodrama into something provocative , rich , and strange .",[1],0.6652
"reign of fire never comes close to recovering from its demented premise , but",[0],-0.1779
"is n't nearly as downbeat as it sounds , but strikes a tone that 's alternately melancholic , hopeful and strangely funny",[1],0.4215
supremely kittenish,[1],0.5719
the end result does no justice to the story itself,[0],-0.4168
"any film that does n't even in passing mention political prisoners , poverty and the boat loads of people who try to escape the country is less a documentary and more propaganda by way of a valentine sealed with a kiss .",[0],-0.659
do n't avert our eyes for a moment .,[1],0.1326
give life,[1],0.0
less charming than listening to a four-year-old,[0],0.5434
cohesive story,[1],0.0
movie-star intensity,[1],0.0
"to a love story risks trivializing it , though chouraqui no doubt intended the film to affirm love 's power to help people endure almost unimaginable horror .",[1],0.7957
nagging,[0],-0.4019
an intellectual exercise,[1],0.5106
weighty and ponderous but every bit as filling as the treat of the title,[1],0.5499
a place in your heart,[1],0.6369
a devastating comic impersonation,[0],-0.6486
that will capture the minds and hearts of many,[1],0.6486
a potent chemistry,[1],0.0
"the front ranks of china 's now numerous , world-renowned filmmakers",[1],0.0
a philosophical emptiness and maddeningly sedate pacing,[0],-0.4404
the sad schlock merchant,[0],-0.4767
a disastrous ending,[0],-0.5994
a remarkably alluring film set in the constrictive eisenhower era about one suburban woman 's yearning in the face of a loss that shatters her cheery and tranquil suburban life .,[1],0.4588
the source material movie,[1],0.0
"its true-to-life characters , its sensitive acting",[1],0.0
a riveting story,[1],0.0
", entertaining and , ultimately , more perceptive moment",[1],0.4404
is why film criticism can be considered work,[0],-0.4404
slickest,[1],0.0772
of dreck,[0],0.0
a clever script and skilled actors bring new energy to the familiar topic of office politics .,[1],0.6249
attempts to mine laughs,[0],0.4939
"lies ... footage that might have made no such thing a trenchant , ironic cultural satire instead of a frustrating misfire .",[0],-0.8126
positively,[1],0.5267
a scathing portrayal of a powerful entity strangling the life out,[1],0.4215
highly watchable stuff .,[1],0.0
"that this arrogant richard pryor wannabe 's routine is offensive , puerile and unimaginatively foul-mouthed if it was at least funny",[0],-0.5106
"mr. murray , a prolific director of music videos , stuffs his debut with more plot than it can comfortably hold .",[0],0.4215
"witless ,",[0],0.0
kung pow seems like some futile concoction that was developed hastily after oedekerk and his fellow moviemakers got through crashing a college keg party .,[0],0.3182
's a pleasure to have a film like the hours as an alternative .,[1],0.7351
brazenly misguided project,[0],0.0
it makes your least favorite james bond movie seem as cleverly plotted as the usual suspects,[0],-0.1481
take an entirely stale concept and push it through the audience 's meat grinder one more time,[0],0.0
unifying rhythm,[1],0.0
refreshingly realistic,[1],0.0
"may be captivated , as i was , by its moods , and by its subtly transformed star , and still wonder why paul thomas anderson ever had the inclination to make the most sincere and artful movie in which adam sandler will probably ever appear",[1],0.6801
an entertaining british hybrid,[1],0.4404
that was inexplicably rushed to the megaplexes before its time,[0],0.0
report card : does n't live up to the exalted tagline - there 's definite room for improvement .,[0],0.6249
piccoli gives a superb performance full of deep feeling .,[1],0.6808
she deftly spins the multiple stories in a vibrant and intoxicating fashion,[1],0.5267
forced to watch him try out so many complicated facial expressions,[0],-0.4588
dreadfully,[0],-0.5719
metropolis you hate to tear your eyes away from the images long enough to read the subtitles,[1],-0.5719
seem deceptively slight,[0],0.0
the guys still feels counterproductive,[0],0.0
"life , hand gestures ,",[1],0.4939
for people who make movies and watch them,[1],0.0
the saddest action hero performances ever witnessed,[0],-0.1027
splatter,[0],0.0
of the year 's best,[1],0.6369
bravado kathy !,[1],0.0
"is a unique , well-crafted psychological study of grief",[1],-0.4939
shenanigans and slapstick,[1],0.0
not much else,[0],0.0
this is a fudged opportunity of gigantic proportions -- a lunar mission with no signs of life .,[0],0.1531
best didacticism,[1],0.6369
whipping out the dirty words,[0],-0.4404
's a scorcher .,[1],0.0
really sets the film apart is debrauwer 's refusal to push the easy emotional buttons,[1],0.5423
above much of the director 's previous popcorn work,[1],0.0
the movie has enough vitality to justify the notion of creating a screen adaptation of evans ' saga of hollywood excess .,[1],0.5423
remember back when thrillers actually thrilled,[0],0.4588
", i assign one bright shining star to roberto benigni 's pinocchio -- but i guarantee that no wise men will be following after it .",[0],0.0307
misanthropic,[0],0.0
"a satisfying complete picture of this particular , anciently demanding métier",[1],0.2732
by a bravura performance,[1],0.0
"permitting its characters more than two obvious dimensions and repeatedly placing them in contrived , well-worn situations",[0],0.0
arty and jazzy,[1],0.0
"original is its content , look , and style",[1],0.3182
", son of the bride becomes an exercise in trying to predict when a preordained `` big moment '' will occur and not `` if . ''",[0],0.0
"is a bad mannered , ugly and destructive little ****",[0],-0.8957
in ireland over a man,[1],0.0
that he refuses to evaluate his own work,[0],0.0
pity anyone who sees this,[0],-0.296
building to a laugh riot,[1],0.0
is a copy of a copy of a copy,[0],0.0
predictably soulless techno-tripe .,[0],0.0
peevish and,[0],0.0
"so sloppy , so uneven ,",[0],0.0
should be required viewing for civics classes and would-be public servants alike .,[1],0.0
the best script that besson has written in years,[1],0.6369
"dismiss -- moody ,",[0],-0.3612
problem,[0],-0.4019
that are jarring and deeply out of place in what could have ( and probably should have ) been a lighthearted comedy,[0],0.6486
"a mostly magnificent directorial career , clint eastwood 's efficiently minimalist style",[1],0.765
may not mark mr. twohy 's emergence into the mainstream,[0],0.0
up walking out not only satisfied but,[1],-0.1695
like cold porridge with only the odd enjoyably chewy lump,[0],0.4588
got to be a more graceful way of portraying the devastation of this disease,[0],0.1263
i could just skip it,[0],0.0
sixties-style slickness,[1],0.0
to let this morph into a typical romantic triangle,[0],0.4019
"you can taste it , but there 's no fizz",[0],-0.4215
( stevens is ) so stoked to make an important film about human infidelity and happenstance that he tosses a kitchen sink onto a story already overladen with plot conceits .,[0],0.2023
a perfectly pleasant if slightly pokey comedy,[1],0.8665
koury frighteningly and honestly exposes,[1],-0.1531
"of `` his girl friday , '' maintaining a light touch while tackling serious themes",[1],-0.0772
kinetic enough to engross even the most antsy youngsters,[1],0.0
like a powerful 1957 drama we 've somehow never seen before,[1],0.6486
clever dialogue and likeable characters,[1],0.7184
to entertain or inspire its viewers,[1],0.7184
of its seas of sand to the fierce grandeur of its sweeping battle scenes,[1],0.2023
to compensate for the paper-thin characterizations and facile situations,[0],0.0
do n't really care too much about this love story,[0],0.4863
", some things are immune to the folly of changing taste and attitude .",[0],0.296
"all of dean 's mannerisms and self-indulgence , but",[0],0.0
worst -- and only --,[0],-0.6249
the toughest ages a kid can go through,[0],-0.0772
will strike a chord with anyone who 's ever,[1],-0.128
"spielberg 's picture is smarter and subtler than ( total recall and blade runner ) , although its plot may prove too convoluted for fun-seeking summer audiences .",[1],0.4588
passion and pretence,[1],0.4588
"as satisfyingly odd and intriguing a tale as it was a century and a half ago ... has a delightfully dour , deadpan tone and stylistic consistency .",[1],0.6486
"a fascinating , dark thriller that keeps you",[1],0.5994
italian pinocchio,[1],0.0
"freaky friday , '' it 's not .",[0],-0.3612
... may put off insiders and outsiders alike .,[0],0.0
"yielded such a flat , plodding picture",[0],0.0
"barely shocking ,",[0],-0.3415
"takes care with the characters , who are so believable that you feel what they feel",[1],0.4939
critical and commercial disaster,[0],-0.7506
peter jackson and company once again dazzle and delight us,[1],0.5994
"that turns out to be clever , amusing and unpredictable",[1],0.6808
"an appalling , odoriferous thing ... so",[0],-0.3612
you get back to your car in the parking lot,[0],0.0
is thought-provoking,[1],0.0
"smart , funny",[1],0.6808
"the first mistake , i suspect , is casting shatner as a legendary professor and kunis as a brilliant college student -- where 's pauly shore as the rocket scientist ?",[0],0.0516
marks to take on any life of its own,[0],0.0
feral and uncomfortable,[0],-0.3818
"all three descriptions suit evelyn , a besotted and obvious drama that tells us nothing new .",[0],0.0
"'s insecure in lovely and amazing , a poignant and wryly amusing film about mothers , daughters and their relationships",[1],0.8126
"comes from the brave , uninhibited performances by its lead actors .",[1],0.5267
uneven but a lot of fun .,[1],0.6652
how so many talented people were convinced to waste their time,[0],0.539
", what makes the movie fresh",[1],0.3182
"there is little question that this is a serious work by an important director who has something new to say about how , in the flip-flop of courtship , we often reel in when we should be playing out .",[1],0.3182
"guess a space station in the year 2455 can be crossed off the list of ideas for the inevitable future sequels ( hey , do n't shoot the messenger )",[0],0.2584
astonishing is n't the word --,[1],0.0
"its recycled aspects , implausibility , and",[0],0.0
a stiff,[0],0.0
at in metropolis you hate to tear your eyes away from the images long enough to read the subtitles,[1],-0.5719
really a true,[1],0.4728
about the best thing you could say about narc is that it 's a rock-solid little genre picture .,[1],0.6369
filled with raw emotions,[1],0.0
can tell almost immediately that welcome to collinwood is n't going to jell .,[0],0.4091
preserving,[1],0.0
"does n't have the necessary self-control to guide a loose , poorly structured film through the pitfalls of incoherence and redundancy",[0],-0.3182
"inspiring , ironic , and revelatory of just",[1],0.3182
compassionately portrayed,[1],0.4019
satisfying conclusions,[1],0.4588
"is far less mature , interpreting the play as a call for pity and sympathy for anachronistic phantasms haunting the imagined glory of their own pasts .",[0],0.7655
", it succeeds as a powerful look at a failure of our justice system .",[1],0.7269
is essentially juiceless .,[0],0.0
"is left with the inescapable conclusion that hitchens ' obsession with kissinger is , at bottom , a sophisticated flower child 's desire to purge the world of the tooth and claw of human power",[1],0.5994
founders on its own preciousness -- and squanders its beautiful women .,[0],0.7783
a contest to see who can out-bad-act the other,[0],0.0
skit-com material fervently deposited on the big screen .,[0],0.0
"there 's no point of view , no contemporary interpretation of joan 's prefeminist plight , so",[0],-0.5267
"bad , bad , bad movie",[0],-0.8885
have n't seen such self-amused trash since freddy got fingered,[0],0.0
"a light , engaging comedy that fumbles away almost all of its accumulated enjoyment with a crucial third act miscalculation .",[0],0.8176
"it is a kind , unapologetic , sweetheart of a movie ,",[1],0.8271
with music and laughter,[1],0.4939
overmanipulative hollywood practices,[0],0.0
a delightful stimulus for the optic nerves,[1],0.5267
distinguished and,[1],0.0
with such fury,[0],-0.5719
is just as obvious as telling a country skunk that he has severe body odor .,[0],-0.3818
herzog simply runs out of ideas,[0],0.0
drama .,[1],0.0
"`` bad '' is the operative word for `` bad company , '' and",[0],-0.7906
another boorish movie from the i-heard-a-joke - at-a-frat-party school of screenwriting .,[0],0.0
naturally funny film,[1],0.4404
should be probing why a guy with his talent ended up in a movie this bad .,[0],-0.3237
"is exceedingly pleasant , designed not to offend .",[1],0.6355
ugly ideas,[0],-0.5106
"'s as comprehensible as any dummies guide , something even non-techies can enjoy .",[1],0.4939
you were n't invited to the party,[0],0.4019
animated thoughts,[1],0.0
ambiguities that make it well worth watching,[1],0.4588
flails limply between bizarre comedy and pallid horror .,[0],-0.5423
distance it from the pack of paint-by-number romantic comedies,[1],0.6597
cool,[1],0.3182
it 's hard not to be carried away,[1],-0.1027
be more than another `` best man '' clone by weaving a theme throughout this funny film,[1],0.8213
surprisingly charming and even witty,[1],0.7184
grotesque,[0],0.0
almost humdrum approach,[0],0.0
in an intricate plot,[1],0.1531
both heartbreaking and heartwarming,[1],0.0258
victims,[0],-0.3182
its unflinching gaze a measure of faith in the future,[1],0.4215
even more important,[1],0.2716
big splash,[1],0.0
"is truly funny ,",[1],0.7003
surrender $ 9,[0],0.0
full of detail,[1],0.0
this remake of lina wertmuller 's 1975 eroti-comedy might just be the biggest husband-and-wife disaster since john and bo derek made the ridiculous bolero,[0],-0.765
is a dud -- a romantic comedy that 's not the least bit romantic and only mildly funny .,[0],0.8316
some deft ally mcbeal-style fantasy sequences,[1],0.0
nothing else happening,[0],0.0
"manages to do all three quite well , making it one of the year 's most enjoyable releases",[1],0.6794
"this well-meaning , beautifully produced film",[1],0.5719
be lying if i said my ribcage did n't ache by the end of kung pow,[1],-0.2996
is still worth hearing .,[1],0.2263
preaching message,[0],0.0
be familiar,[1],0.0
martin is a masterfully conducted work .,[1],0.0
"to watch witherspoon 's talents wasting away inside unnecessary films like legally blonde and sweet home abomination , i mean , alabama",[0],0.7351
"it 's been 13 months and 295 preview screenings since i last walked out on a movie ,",[0],0.0
romantic/comedy asks the question how much souvlaki can you take before indigestion sets in .,[0],0.0
is just the sort for those moviegoers who complain that ` they do n't make movies like they used to anymore .,[1],-0.5588
"by an astonishing voice cast ( excepting love hewitt ) , an interesting racial tension , and a storyline",[1],0.6808
", artificial and opaque",[0],0.0
paul thomas anderson ever had the inclination to make the most sincere and artful movie in which adam sandler will probably ever appear,[1],0.4576
of honest working folk,[1],0.5106
shameless,[0],-0.34
"will be adequately served by the movie 's sophomoric blend of shenanigans and slapstick , although the more lascivious-minded might be disappointed in the relative modesty of a movie that sports a ` topless tutorial service . '",[0],-0.4767
more psychotic than romantic,[0],0.4522
solid action pic,[1],0.1531
that it is instead a cheap cliché,[0],0.0
humorous and heartfelt,[1],0.7269
that turns me into that annoying specimen of humanity that i usually dread encountering the most - the fanboy,[0],-0.6908
"the direction has a fluid , no-nonsense authority , and",[1],0.0772
cute factor,[1],0.4588
that this likable movie is n't more accomplished,[1],-0.3865
the rare capability to soothe and break your heart with a single stroke,[1],0.7717
"the underworld urban angst is derivative of martin scorsese 's taxi driver and goodfellas , but this film speaks for itself",[1],0.0
"masquerade ball where normally good actors , even kingsley , are made to look bad .",[0],-0.1531
liberating ability,[1],0.3182
trademark grin,[1],0.4767
"and , perhaps paradoxically , illuminated",[0],0.0
"a soulful , incisive meditation",[1],0.0
soars every bit as high,[1],0.0
the genuine ones barely register,[0],0.0
accomplishes so much that one viewing ca n't possibly be enough,[1],0.4019
"its hawaiian setting , the science-fiction trimmings and some moments of rowdy slapstick",[1],0.0
misconceived,[0],0.0
are the greatest musicians of all time,[1],0.6369
of the long list of renegade-cop tales,[0],0.0
powerful and moving,[1],0.4215
classic cinema served up with heart and humor,[1],0.743
"the stale , standard , connect-the-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world",[0],-0.5267
makes for unexpectedly giddy viewing .,[1],-0.1531
would be a welcome improvement,[1],0.7184
extra-large cotton candy,[1],0.0
alternative housing options,[1],0.0
throbbing sincerity,[1],0.0
like a docu-drama but builds its multi-character story with a flourish .,[1],0.1901
of stupefying absurdity,[0],0.0
fetishistic violence,[0],-0.6249
but boilerplate clichés,[0],0.0
"a thoroughly awful movie -- dumb , narratively chaotic , visually sloppy ... a weird amalgam of ` the thing ' and a geriatric ` scream . '",[0],-0.9216
green dragon seem more like medicine than entertainment,[0],0.6801
but dull and ankle-deep,[0],-0.5499
"good sources ,",[1],0.4404
profane,[0],0.0
hollywood satire,[1],0.0
left me,[0],0.0
is why i have given it a one-star rating .,[0],0.0
as it is flawed,[0],-0.4767
"an example of the kind of lush , all-enveloping movie experience it rhapsodizes",[1],0.0
a summer-camp talent show : hastily written,[0],0.4215
a derivative collection,[0],0.0
"fans will undoubtedly enjoy it , and",[1],0.4939
"is a story that zings all the way through with originality , humor and pathos",[1],0.2732
's as fresh-faced as its young-guns cast,[1],0.0
will have completely forgotten the movie by the time you get back to your car in the parking lot .,[0],-0.2944
social and political potential,[1],0.0
this vapid vehicle is downright doltish and uneventful,[0],0.0
"there is an interesting story of pointed personalities , courage , tragedy and the little guys vs. the big guys",[1],0.128
"a poem of art , music and metaphor",[1],0.0
"when the tears come during that final , beautiful scene , they finally feel absolutely earned",[1],0.4588
", he can not overcome the sense that pumpkin is a mere plot pawn for two directors with far less endearing disabilities .",[0],0.0
"freshness , imagination and insight",[1],0.0
it is disposable .,[0],0.0
"its true-to-life characters , its sensitive acting ,",[1],0.0
"is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent .",[0],0.1461
to make a classic theater piece,[1],0.0
have made a remarkable film that explores the monster 's psychology not in order to excuse him but rather to demonstrate that his pathology evolved from human impulses that grew hideously twisted .,[1],0.3506
irresistibly than in ` baran,[1],0.0
you snore,[0],0.0
"is , also , frequently hilarious",[1],0.4019
jones has tackled a meaty subject and drawn engaging characters while peppering the pages with memorable zingers .,[1],0.34
you feel what they feel,[1],0.0
the improperly hammy performance from poor stephen rea,[0],-0.4767
poignant,[1],0.0
"come away from his film overwhelmed , hopeful and , perhaps paradoxically , illuminated",[1],0.5423
aimed mainly at little kids but with plenty of entertainment value to keep grown-ups from squirming in their seats .,[1],0.7783
so many talented people could participate in such an,[1],0.5542
"a heartbreakingly thoughtful minor classic ,",[1],-0.0516
", proves it 's never too late to learn .",[1],0.0
"arriving at a particularly dark moment in history , it offers flickering reminders of the ties that bind us .",[1],0.0
"in the simple telling , proves simultaneously harrowing and uplifting",[1],0.0
is like having two guys yelling in your face for two hours,[0],0.3612
fascinate me,[1],0.5267
", `` mib ii '' succeeds due to its rapid-fire delivery and enough inspired levity that it ca n't be dismissed as mindless .",[1],0.5423
"this is rote spookiness , with nary an original idea ( or role , or edit , or score , or anything , really ) in sight , and",[0],0.3182
`` one look at a girl in tight pants and big tits and you turn stupid ? '',[0],-0.6486
", most humane and important holocaust movies ever made .",[1],0.2648
interesting both as a historical study and as a tragic love story,[1],0.5994
like real life,[1],0.3612
promises,[1],0.3818
a buoyant delivery,[1],0.2263
"regret , love , duty and friendship",[1],0.6486
a low-rent retread,[0],0.0
overstylized,[0],0.0
must indeed,[1],0.0
embarrassment .,[0],-0.4404
b +,[1],0.0
a string of exotic locales,[1],0.0
lurks just below the proceedings and,[0],-0.2263
disturbance,[0],-0.3818
"-- and especially williams , an american actress who becomes fully english --",[1],0.0
"look at morality , family , and social expectation through the prism of that omnibus tradition called marriage",[1],0.0
"get an ugly , mean-spirited lashing out by an adult who 's apparently been forced by his kids to watch too many barney videos .",[0],-0.743
"it remains brightly optimistic , coming through in the end",[1],0.5859
"apart from anything else , this is one of the best-sustained ideas i have ever seen on the screen .",[1],0.0
with a pronounced monty pythonesque flavor,[1],0.0
capture the novel 's deeper intimate resonances,[1],0.3182
the actresses in the lead roles are all more than competent,[1],0.3774
redone by someone who ignored it in favor of old ` juvenile delinquent ' paperbacks with titles like leather warriors and switchblade sexpot,[0],0.4404
treasure planet is truly gorgeous to behold .,[1],0.8442
madonna 's,[0],0.0
just how bad it was,[0],-0.5423
i just did n't care,[0],-0.3875
"most beautiful , evocative",[1],0.6361
they 're struggling to create .,[0],-0.1779
that 's best served cold,[1],0.6369
plummets,[0],0.0
"keeps things going at a rapid pace , occasionally using an omniscient voice-over narrator in the manner of french new wave films",[1],0.0
"ramsay is clearly extraordinarily talented , and based on three short films and two features , here 's betting her third feature will be something to behold .",[1],0.7184
has a great cast and a great idea .,[1],0.8481
whatever,[0],0.0
make underneath such a mountain of clichés and borrowed images,[0],0.0
schneidermeister ... makin ' a fool of himself ...,[0],-0.4404
untalented artistes,[0],0.0
self-inflicted retaliation,[0],0.0
silly rather than plausible,[0],0.0258
bad at it is cruel,[0],-0.8074
a quirky comedy set in newfoundland that cleverly captures the dry wit that 's so prevalent on the rock .,[1],0.7003
's leaden and predictable,[0],0.0
clever credits roll,[1],0.6705
", serves as a paper skeleton for some very good acting , dialogue , comedy , direction and especially charm .",[1],0.8265
travesty,[0],-0.5719
of the best movies of the year,[1],0.6369
the talents of its attractive young leads,[1],0.7096
"welcome , if downbeat , missive",[1],0.4588
plenty of nudity,[1],0.0
"has a key strength in its willingness to explore its principal characters with honesty , insight and humor",[1],0.8625
marveilleux,[1],0.0
our culture is headed down the toilet with the ferocity of a frozen burrito after an all-night tequila bender,[0],-0.1779
the layered richness,[1],0.4939
adrenaline jolt,[1],0.0
builds gradually until you feel fully embraced by this gentle comedy .,[1],0.7073
seen or heard anything quite like this film,[1],0.4201
intimate feeling,[1],0.128
moments of inspired humor,[1],0.6486
is more complex and honest,[1],0.552
"know it would n't exist without the precedent of yiddish theater , whose jolly , fun-for-fun 's - sake communal spirit goes to the essence of broadway",[1],0.6124
tears,[0],-0.2263
each story is built on a potentially interesting idea,[1],0.4019
fun-for-fun,[1],0.0
the production values are of the highest and the performances attractive without being memorable .,[1],0.6808
wildly popular vin diesel,[1],0.4215
remains a ponderous and pretentious endeavor that 's unfocused and tediously exasperating,[0],-0.4019
greatness,[1],0.0
"that it can only encourage us to see samira makhmalbaf as a very distinctive sensibility , working to develop her own film language with conspicuous success",[1],0.7906
deliciously slow .,[1],0.4404
into the subculture of extreme athletes whose derring-do puts the x into the games,[1],0.0
takes you by the face,[1],0.0
anyone who loves both dance and cinema,[1],0.5719
catastrophic collision,[0],-0.6908
nair does n't treat the issues lightly .,[1],-0.3089
"covers this territory with wit and originality ,",[1],0.0
when her real-life persona is so charmless and vacant,[0],-0.5598
seem smug and cartoonish,[0],0.2023
"good b movies ( the mask , the blob )",[1],0.4404
can easily worm its way into your heart,[1],0.765
marquis,[1],0.0
a minor-league soccer remake,[0],0.0
studio hack,[0],0.0
the most high-concept sci fi adventures,[1],0.34
is at once a tough pill to swallow and a minor miracle of self-expression .,[1],0.5106
deceit and murder,[0],-0.8271
polished and,[1],0.0
writer-director david jacobson and,[1],0.0
becomes a bit of a mishmash : a tearjerker that does n't and a thriller that wo n't .,[0],-0.0762
the folks who prepare,[1],0.0
it is entertaining on an inferior level .,[0],0.0516
"silly , outrageous , ingenious thriller",[1],-0.3612
contempt,[0],-0.5859
uses humor and a heartfelt conviction to tell a story about discovering your destination in life,[1],0.6808
as terrible as the synergistic impulse that created it,[0],-0.2732
go see this delightful comedy,[1],0.7906
a genre-curling crime story that revives the free-wheeling noir spirit of old french cinema,[1],-0.0516
if it 's not entirely memorable,[0],0.0
traffics in tired stereotypes,[0],-0.4404
crack cast,[1],0.0
no chemistry,[0],-0.296
wondrously,[1],0.0
"louiso lets the movie dawdle in classic disaffected-indie-film mode , and",[0],0.0
"girls ca n't swim represents an engaging and intimate first feature by a talented director to watch , and",[1],0.6908
"high drama ,",[1],0.0
who normally could n't care less,[0],-0.3875
"with nary a glimmer of self-knowledge , ( crane ) becomes more specimen than character",[0],0.0
is in bad need of major acting lessons and maybe a little coffee .,[0],-0.5423
"also will win you over , in a big way",[1],0.5859
graced with the kind of social texture and realism that would be foreign in american teen comedies,[1],0.5574
"it 's a very sincere work ,",[1],0.4576
respects the material,[1],0.3182
"accompanying the stunt-hungry dimwits in a random series of collected gags , pranks , pratfalls , dares , injuries , etc. .",[0],0.0
is casual and fun,[1],0.6249
a gem,[1],0.0
"no one involved , save dash , shows the slightest aptitude for acting , and the script , credited to director abdul malik abbott and ernest ` tron ' anderson , seems entirely improvised .",[0],0.5423
plays like one of those conversations that comic book guy on `` the simpsons '' has .,[0],0.5423
"while the path may be familiar , first-time director denzel washington and a top-notch cast manage to keep things interesting .",[1],0.4019
remembered in the endlessly challenging maze of moviegoing,[1],0.1531
a hip-hop fan to appreciate scratch,[1],0.6124
rode the zipper,[0],0.0
