clean_text,label,sentiment_score
pictures of nazi extermination camps on a t.v program.,[5],0.0
equivocal situation when filling a security questionnaire on á entering a government building with several people there.,[6],0.34
i left a boy with whom i was going around without giving him any á explanations.,[7],-0.2584
when my sister was born.,[1],0.0
when they tried to rob me.,[2],-0.5574
when i failed an exam unfairly.,[3],-0.5106
when i see dead dogs on the road.,[5],-0.6486
when i went to see the doctor and had to take my clothes off so á that he could examine me.,[6],0.0
when my parents quarelled over something i had done and which was á wrong.,[7],-0.4767
when my little sister was born.,[1],0.0
"when i was attending an authorized demonstrationand the police á rushed brutally at the demonstrators, without any warning.",[2],-0.4523
"when a professor of this faculty laughed at, and was suspicious of á a composition written by a class-mate and me.",[3],0.128
"the death of a relative, friend, or someone i esteem.",[4],-0.1779
when i saw a very disagreable scene.,[5],0.0
when i had to represent my boss at a meeting.,[6],0.0
when i inadvertantly made some close friends and relatives feel á bad.,[7],-0.1027
when they threatened me with a knife to take my money.,[2],-0.4588
when i failed an exam i thought i would pass.,[3],-0.5106
when i saw an accident where the man lost his head.,[5],-0.6597
when i tripped while getting on a bus.,[6],0.0
when i hurt a person's feelings.,[7],-0.5267
"i had not seen my brother for five years as he was not in spain. á when he arrived at the airport, i felt great joy.",[1],0.836
when two drug addicts tried to take away my money.,[2],0.0
when i saw my brother being attacked and i could not do anything.,[3],-0.4588
when a class-mate died.,[4],-0.5574
when a person saw that i was accused of something i had not done á and did not do anything to defend me.,[5],-0.296
when inadvertantly i found myself in the ladies room.,[6],0.0
when i broke something and a friend of mine was blamed.,[7],-0.4019
i got my driving licence after they had frightened me with it's á difficulty.,[1],-0.6486
"when i had to walk over three kms through a field which had wild bulls, á because my car had broken down.",[2],-0.4767
"when i saw a man hitting a child of 2 years without any consideration, á simply because the child had been leaning against a window.",[3],0.0
a friend of mine who was driving a car ahead of me died in a á car accident.,[4],-0.5423
when i had to dissect a live mouse at school.,[5],0.0
when i was a child i had to recite a poem in a show at the end of á the term.,[6],0.0
"when i saw a program on ethiopia on t.v, a fews hours earlier i á had thrown away some clothes and food.",[7],0.0
when i saw that the mark i had obtained in an exam was a good á one.,[1],0.4404
we were in the country and i walked away from the others one á night. suddenly something moved sharply in front of me and i was á not able to see what it was.,[2],0.0
"when i was young, i became very angry as i was not allowed to á stay up all night for the fair in my town.",[3],-0.3167
when summer is over and i have to leave the town where i spend my á holidays.,[4],0.34
when i saw several people washing their car with water from a á drain.,[5],0.0
when i inadvertantly entered the ladies room and met some girls á on my way out.,[6],0.0
i was entrusted with an object and while using it i handled it á carelessly and it broke.,[7],-0.4588
"when i learned, after the ecography, that my mother was expecting a á baby girl. that was what i wanted.",[1],0.0
"one night, walking along a park, i began to think that some á roughnecks would appear suddenly with knives and things like á that.",[2],0.3612
i had an exam and i had it well prepared. i did the first part á very well but did not know the second part.,[3],0.4012
when my parents did not let me go on a study tour.,[4],0.0
"one day i was going through the street door of my house, when a á man asked me for a doctor. he then showed me his genitals and á asked me to cure him myself.",[5],0.0
each time the professor asks me a question in class.,[6],0.0
i had an argument with my boyfriend. it was my fault but my á pride would not let me admit it.,[7],-0.0997
an invitation to spend 5 days at the seaside with all expenses á paid.,[1],0.0
a film on zombies.,[2],0.0
when males in my family try to assign house duties exclusively á with referance to sex.,[3],0.0
i had a quarrell with my boyfriend and decided to finish with him á and and my easter holidays.,[4],0.3818
"when after a storm in the country, i left my shelter and saw a á big, fat, slimy green toad by my side.",[5],0.0
when a friend from whom i preferred to hide my private life á discovered that i had relations with a man.,[6],0.3612
when my brother had to spend all evening repairing a gear-lever á that i had broken.,[7],-0.4767
when i passed the university entrance exam.,[1],0.0
"when i was walking down the street, some boys showed me a knife á and stole all my money.",[2],0.0
"when they threw my holder down on the floor, with all my notes for á an exam inside it and they got all mixed up.",[3],0.0
when my mother was operated.,[4],0.0
when i see pornographic films.,[5],0.0
one day i got on the bus without any money or season ticket and á the driver threw me out.,[6],0.0
when a friend of mine was beaten for what was my fault.,[7],-0.3182
my father had an operation which lasted for hours. we were all á very worried but it was successful.,[1],0.6655
i was walking along a subway when i saw a group of louts. i was á rather afraid because i was alone.,[2],-0.25
an old woman was violently thrown down the stairs of the tube by á a group of louts.,[3],-0.5859
"a child, 9 years old, died in a stupid way. he fell from a place á which was 1 metre high.",[4],-0.7906
on the road there was a dead animal with its entrails showing and á its skull crushed.,[5],-0.7964
we were discussing a subject ( i knew very little about it) and i á was holding my ground. they showed me that i was wrong.,[6],-0.4767
"i could have passed the last exam of the public competition, but á i failed as i had not studied.",[7],-0.6652
i was studying in the library and a class-mate told me that she á had obtained a grant to work in the library.,[1],0.3612
before knowing my marks i was not sure that i wanted to go to á that class.,[2],-0.2411
"i learned that a class-mate had given a list, of peolpe who help á each other in exams, to the professor.",[3],0.4019
"i phoned two friends and was not able to arrange a meeting with á either of them, so i had to change my plans.",[4],0.4767
i was in the cafeteria at the university and a class-mate told me á that a friend of hers had had all her teeth taken out because of á an infection caused by her eating a rat's nail in her hamburger.,[5],0.4939
"i had to meet a girlfriend to go out for a drink and she arrived á with her aunt, to whom i was introduced. then the aunt left.",[6],0.0
"one night, after having decided to finish our relationship, i á took my girlfriend home. while driving back home, i felt that i á had not handled the whole thing very well.",[7],0.3384
the begining of my relations with my current girlfriend.,[1],0.0
"when i am alone at night after having read horror stories, and á then i heard unexplainable noises.",[2],-0.6908
a typical family argument.,[3],-0.3612
the disqualification of two of my mates in the military service.,[4],0.0
the sight of vomit on the street.,[5],0.0
when criticizing something about a person and then realizing that á the person whom one is talking to is similar.,[6],-0.3612
not to have studied enough when exams were near.,[7],0.0
when i pass an exam.,[1],0.0
continous fear of a nuclear war.,[2],-0.7964
"when you kill yourself with work and see the number of slakers á wandering around, doing nothing.",[3],-0.6597
when someone in my family died.,[4],-0.5574
to loose friends because of them over-estimating themselves.,[5],0.2023
when people next to me play the fool.,[6],-0.128
to force someone to do something that suits me.,[7],0.0
"i thought that i was going to fail a subject and so i began to á study for the final exam, then my friend told me that i had á passed it. that meant that i could go home, as i do not study in á my hometown.",[1],-0.0772
"i was in sierra nevada, climbing a peak over 3,000 metres high, á without any light and with many other problems. i was afraid for á my life.",[2],-0.4019
"i was living in a flat where things did not go very well for me. á finally, they threw me out and this prejudiced people i esteem a á lot.",[3],-0.6604
"when i read the diary of the girl with whom i was living, it was á about another boy with whom she had been going around some time back.",[4],0.0
the man who threw me out of the flat disgusted me.,[5],-0.5267
"the first time that i caressed a girl, i was about thirteen and á she was eighteen. i noticed that it did not affect her at all.",[6],0.0
"i was going around with a girl without loving her. not only did á i go around with her, but we did many more things. in the end i á was not very sincere to her.",[7],-0.6469
i met a girlfriend again after not seeing her for several months. á i saw her in a discotheque. we do not like discotheques but we á went there because we knew we would meet there.,[1],-0.1419
"i was walking in the countryside alone when i came across two á dogs who began barking at me. i did not know whether they were á tied up or loose, but i was afraid of them approaching me.",[2],-0.2846
"i was angry when my sister began to talk nonsense and to laugh at á the way i swept the room. my anger grew (i tried to control á myself). after telling her to leave me alone, i vented my anger á on her as she did not obey me.",[3],-0.9001
my mother was working with a knife and we were all laughing á heartily. she was not able to control the knife and stuck it á deep into her hand.,[4],0.6597
i read a book whose plot and expressions were obscene and in very á bad taste.,[5],-0.8214
"my mother had just been teaching me how to crochet, which is á thought highly improper for a boy in a town. just when we á finished, a neighbour walked in.",[6],0.0
"it was about midnight and i wanted to go to the countryside (i á was in town) to watch the stars in the sky. my mother did not á like this, in spite of it i went out for a while. my mother got á angry.",[7],-0.8321
a friend of mine suggested that i become a film extra. the idea á seemed very funny to me and my reaction seemed rather outlandish á to the others.,[1],0.7501
one day i went to the cinema to see a film in which i was á interested. on arriving there i saw a long queue (which i had á not expected) and went back home without seeing the film.,[2],0.4019
"when i miss the train and i am late, and i have to wait half an á hour for the next one.",[3],-0.1531
when i knew i had to go out with my mother on some errands.,[4],0.0
i saw in an ice-cream kiosque a cockroach walking through a á cornet.,[5],0.0
"one day in class, the professor asked me a question concerning something á he had been explaining. he was very close to me (beside me) and i á had no idea what to answer.",[6],-0.296
once i had some homework to do and i did not do it.,[7],0.0
"when they phoned me from great-britain to tell me that i could go á there, if i wished, in summer.",[1],0.0
when i was operated on the knee and had to go through rehabilitation.,[2],0.0
"in a very important basket-ball match where a lot was at stake, i á played very badly.",[3],0.0258
when a friend of mine told me that he was going to commit á suicide.,[4],-0.0258
a tv program on whale-hunting.,[5],0.0
once when i said bad things concerning a friend.,[6],-0.0772
family discord and uneasiness due to something i did not á communicate on time.,[7],-0.6486
"when i passed my driving test, as it was the fifth time that i á had taken this test.",[1],0.0
when my mother was robbed in a shop.,[2],0.0
i was given an exam which i thought did not measure at all my á ability or my knowledge of the subject.,[3],0.3182
"when i saw the film \johnny got his gun\"" which deals with the á|consequences of the vietnam war.""",[4],-0.743
some friends and i were having lunch. someone said something á funny and one of the guys started laughing and spat his food in a girl's á face.,[5],0.8481
"i was alone in the bus when i tripped and fell, and dropped all á my papers.",[6],-0.25
"as i was not paying attention, my little brother fell off the á table.",[7],0.0
"one night, while i was sleeping, i woke up suddenly with the á sensation that there was someone in my room.",[2],0.0
when my brother was held up and robbed.,[3],0.0
when they told me that my grandfather was rather ill.,[4],-0.4215
when i see someone vomitting.,[5],0.0
when i fell head on in a fountain.,[6],0.0
"i had to undergo an operation in summer and so my family had to á stay at home during the holidays. i felt guilty, above all á because of my brothers.",[7],-0.0516
i came across a friend with whom i had lost touch for a long á time.,[1],0.2263
"i had decided to propose to the man i liked to make a trip á together. one day, during breakfast i told him my idea. i was á afraid of his not accepting it and that the idea would end up as á a failure.",[2],-0.3987
a person i trusted a lot gave me many false explanations to á justify a wrong action.,[3],0.0
i was having breakfast with a classmate and suddenly i began to á cry as i thought of a friend of mine whom i had not seen for a á long time.,[4],0.0258
"during lunch with some classmates, a priest was also there. he á was eating desperately as if someone was going to take his plate á away. he did it with gluttony. he wiped his hands on his suit á several times and it was full of crumbs.",[5],-0.3818
when a professor caught me absent-minded and not paying attention á to what he was saying.,[6],0.0
"one day, i was alone on duty when a patient choked while eating. á i ran to her and tried to make her breath, but it was too late.",[7],-0.3716
"at a party, on new year's eve, i met on old friend whom i had not á seen for some time",[1],0.7096
once i failed seven subjects at school and i was terrified to á give my report card to my father. i left it on the table and went to á bed very early in order to avoid him seeing me.,[2],-0.8591
"when, after drinking a glass of water, i found a cockroach walking á out of the glass.",[3],0.0
"i have a very close friend who lives in another city and we have á been writing to each other for a long time. the last time i went á to her city, just to see her, i was disappointed to see how great á the distance between us was.",[4],0.6682
they asked me to throw the rubbish into a dustbin which had some á awful liquid accumulated at the bottom.,[5],-0.4588
the girl with whom i was going around had been forbidden to be á alone with me in the house. we paid no attention to this á prohibition but one day her parents appeared and i jumped out of á the window. they saw me.,[6],-0.4588
"i was driving a friend's car, and i got close to the pavement to á ask my way and i struck a parked car.",[7],-0.25
"every time, in the last few days, when my girlfriend told me that á she loves me.",[1],0.5719
"i stayed alone in the dark at night in the mountain, waiting for á my uncle. i remember that i took a big stone and it calmed me.",[2],0.1531
"we were at school, in the room for audiovisual classes. we were á watching a film, and just behind me two classmates were bothering á me with their mocking and shoves. i reacted angrily (i suppose) á by hitting one of them.",[3],-0.7964
"[ during a summer holiday a french girl and i had becoe back á home, i felt very sad.]",[4],-0.1761
once i had to clean a lavatory which was obstructed. it was in a á friend's country house and there was nobody there to help me.,[5],0.6597
"in a mathematics class, the professor asked me a question and i á gave the wrong answer.",[6],-0.4767
"when i lost my study grant without having attended any exam in á the career i had started, and it was too late to cancel my registration.",[7],-0.2023
a party i went to last christmas.,[1],0.4019
when my mother had a nervous illness.,[2],-0.5859
during my last exam.,[3],0.0
when i had to come back from my village last christmas.,[4],0.0
one day i went to see a rather disagreeable film (x).,[5],-0.4019
once i had to visit a rather special person.,[6],0.4019
"once, i accidentally injured a boy in the eye and he almost lost á it.",[7],-0.7275
when i knew the feelings of a beloved person.,[1],0.5106
"a fall during a climb, with almost with no previous experience.",[2],-0.2315
"on the occasion of assignment of tasks and responsibilities in á which such an assignment, dispropotionately carried with it high á responsibility and low ability of organisation and resolution.",[3],0.0516
"moving to an unknown place, away from the familiar surroundings á and into a situation of loneliness.",[4],-0.4215
"when i had to sleep in a bed at a hostel, which was full of dirt.",[5],-0.34
"while shopping, a person close to us created an uncomfortable á situation for those who were with her.",[6],-0.1531
"incomprehension and repression towards a child's behaviour, á commonly not accepted, and making the child cry.",[7],-0.7589
in a dark street at 4 o'clock in the night and there was á complete silence.,[2],0.0
"when they broke the artistic work of several weeks. changes were á made and it was broken without permission, they had no right to á do this.",[3],-0.7964
"when the train taking me to my military service left the station, á on the platform remained relatives, projects and goodtimes. i á had a hard year ahead.",[4],-0.1027
"a situation of overt unfairness, manipulation of people and its á consequences.",[5],-0.296
"a children's film in which i played a clown, with spotlights, á cameras and the director who demanded jumps and guffaws.",[6],0.128
when a close classmate failed a year.,[7],-0.5106
i was talking to a friend and he said something which was very á funny.,[1],0.749
"when i was young i saw a horror film. then when i went to sleep, á the film came back too my mind and the characters frighteneed my á imagination.",[2],-0.5719
"in a confrontation with a person, he provoked me several times á till i reacted in an angry way. fortunately there were no á disastrous consequences.",[3],-0.696
i was watching a sad film and it affected me deeply.,[4],-0.5719
when i was reading a book. it had nothing to do with the book á itself but with the disagreable smell of the pages of the book.,[5],0.0
in class i had to say something aloud and people reacted by á laughing.,[6],0.4939
in an exam i answered the questions rather carelessly and á afterwards i thought that the exam would have been better had i á answered more carefully.,[7],0.4005
"when i knew that there were, at last, no problems in making a á journey that i had been wanting to make for a long time.",[1],0.3089
it was more that fear - anguish -that i felt before my last exam.,[2],-0.8115
when i had an argument with my best friend and i thought that i á was right and she was not.,[3],0.7096
when i realized that it was impossible for me to be as free as i á had imagined and that i could not do anythong about it.,[4],0.5106
"the first time i saw a pornographic film, all that in practice is á so beautiful but on the screen appered as something mechanical, á irrational, disgusting and dehumanizing.",[5],-0.8835
when i stated sharply something i was not very sure of and a few á days later i was shown to be wrong.,[6],-0.6461
when i do or say something inappropriate which hurts people close á to me.,[7],-0.4767
"when a study tour got confirmed, i was happy all the time till á the tour began.",[1],0.5719
i was walking down a road and suddenly a few dogs appeared at a fence á and started barking angrily. they were jumping and it seemed á that they would come for me any time.,[2],-0.4215
"when i knew that they would not give me a transfer from one á university to another. i began to insult the educatioon á authorities and the government, i ended up at the door.",[3],-0.5106
we went to visit my mother at the residence. she was crying and á said that she was about to die. i believed all her complaints á and continously thought of the possibility of loosing her.,[4],-0.8658
"my dog had been run over and died near the house. we had to pick á him up, cold and glassy eyed, to get rid of the corpse.",[5],-0.8074
a professor was going to read aloud in class a composition of á mine in which i had criticized some political attitudes and also á some class-mates. i was ashamed at having written that.,[6],-0.6808
in an exam when i answered the questions with very little á assurance due to insufficiet preparation.,[7],0.3368
"when i received my report card in c.o.u. i was afraid of obtaining á low marks, but they were much higher than expected.",[1],-0.1406
"i was at the cinema with my sister and her boyfriend. a man á sitting beside me started to stroke my leg for a while, he left in á the middle of the film.",[2],0.0
my father began to say incoherant things concerning my brother's and á my own behaviour towards him. his biased (authoritarian) and á ridiculous point of view made us angry.,[3],-0.7845
i had failed some subjects in mathematics.,[4],-0.5106
i was at the table at a french friend's house. they served me a á big dish with roast cauliflower and sauce. i had to eat it.,[5],0.0
this morning i spent a lot of time on my toilet and missed the á train to the university. my mother told me that i spent more á time than a woman on my toilet. i felt a mixed emotion of shame á and anger.,[6],-0.8402
"i was alone at home when i broke a figure and then mended it. a á few days later my mother noticed it and asked me about it, i told á her that i had no idea.",[7],-0.7184
when i fell crazily in love with a beautiful girl and she returned á my love.,[1],0.8957
"when i was caught by the police and was kept with a group of á delinquents, which added to my fear of being shut up. i was á afraid of the people near me and the future consequences.",[2],-0.4939
when i was the target of a great many insults and completely á unfair accusations of a large group of people.,[3],-0.5635
"when my best friend died, at the age of 16.",[4],0.5859
when i entered a brothel and saw two sailors with a young á prostitute who was not older than 18.,[5],0.0
when i was in a religious school my teacher showed me up in front á of all my class-mates. they were very sarcastic and cruel.,[6],-0.7474
"having suffered a not very pretty sight, i reacted by uttering á some very cruel and sharp words.",[7],-0.8789
when i came across an old friend whom i had not seen for a very á long time.,[1],0.4939
i had an accident in which i hurt my eye. i was afraid of having á injured it badly.,[2],-0.9062
when i was accused of something i had not done.,[3],-0.296
a close friend died.,[4],-0.1027
i saw some images of a decapitation in a horror film.,[5],-0.5719
i slipped and fell in to a puddle and people started looking at á me.,[6],0.0
i made another person cry for an unjustified cause.,[7],-0.4767
i received an unexpected letter from a friend i had met a short á time before. he sent me a poem and wished me good luck. i felt á very happy because i had great esteem for that person.,[1],0.9531
"i was walking with another person when a \gang\"" separted us and á|pushed me in to a house, hit me in the stomach and the face, then á|they left - leaving me bleeding.""",[2],0.0
"a certain person started to say dreadful things very calmly, i á felt hurt and disgusted.",[3],-0.719
a certain person whom i respect and esteem a lot pays me no á attention. she keeps up appearances but shows almost no interest á in me.,[4],-0.3054
in a bus i fell sick and vomitted in a bag. the entire situation á was disgusting in itself.,[5],-0.7717
"a person (a male) told me that he liked me. he has a problem, he á is a homosexual.",[6],0.0258
i rejected a person whom i had always thought to be a friend. i á told him so and he reacted angrily. i felt guilty at not having á realized it before and at having hurt him.,[7],-0.8442
when i received some good news : i obtained an amount of money i á needed to buy something i had been planning to buy.,[1],0.4404
when my relatives and i were in a car going slowly on a frozen á road.,[2],0.0
my parents were having a typical family argument. i came in and á saw the scene and became angry.,[3],-0.7003
"i was going away, leaving a dear person behind.",[4],0.3818
i visited a place in morocco where they worked the leather. i á saw the skins emerged in a liquid which ressembled putrification.,[5],0.0
at a friend's party there were several allusions to my sexual adventures.,[6],0.6249
"i was in a cafe with another person when, suddenly, several close á friends of my partner appeared. i did not know what to do and my á partner felt uncomfortable.",[7],0.128
when i talk to my friends.,[1],0.4767
when i am walking on the streets and see a gang of thugs.,[2],0.0
when people harrass me i feel oppressed by their behavior.,[3],-0.4767
when i am with a friend and we have to leave each other.,[4],0.4588
when i saw a film in which the man suffered from an illness and á his skin came peeling off.,[5],-0.7096
when i was in the toilet and someone came in.,[6],0.0
"[ when i act thinking that i know everything and i then realize á that there were things i had not thought about, thus hurting á others.]",[7],-0.4019
"[ any situation in everyday life has this emotional sense, in á class, in the street, at home, at the table...]",[1],0.1901
on a dark night i felt that there were several people near me á and i did not know who they were.,[2],0.0
when i learned that several people had died in the street due to á the cold weather.,[3],-0.5574
"when i saw in the newspapers, on the t.v, and magazines the á chaotic situation caused by the drought and hunger in á mauritania.",[4],-0.6369
the physical appearance of a meal.,[5],0.0
"i was with a group of people and everybody told me to do or say á something. it was a confusing, strong and traumatic situation á for me.",[6],-0.3182
"in a situation with my girlfriend i took a decision. later when á i thought about it, i realized that it was an erroneous decision.",[7],-0.4215
"one night, at a friend's place i realized that i had everything i á most wished, around me.",[1],0.0
"during a demonstration i climbed up the closed central door of a á bus. when the bus stopped i had to go back to the same place, á afraid that the police would see me.",[2],-0.128
"when i saw parents punishing their little child for something he á had not done. in my opinion, even if he had done it he should á not have been punished for it.",[3],-0.2778
a friend of mine was hurt as he thought that our relationship was á not the same as before and something had gone wrong.,[4],-0.5106
"when i was young, one day in the car we fell sick and ended up á vomitting on each other.",[5],-0.5106
the parents of a friend of mine surprised us and another couple á sleeping in thier place.,[6],0.6249
a friend of mine felt bad because of something i had done to á something that belonged to him.,[7],-0.0772
when they told me that i had been admitted to the faculty of á medicine.,[1],0.1027
almost always when i go to fetch the results of an exam.,[2],0.0
[ no description.],[3],-0.296
when i decided not to out any longer with a girl whom i liked á quite a lot. this made me feel low for a some time.,[4],0.1779
i saw a program on t.v where they had to saw a skull for an á operation.,[5],0.0
"i was watching t.v with my parents and some pornographic scenes á came on, i felt uncomfortable and tried to distract my parents á attention by talking to them.",[6],-0.5859
"when i used an adjective for a person without knowing what it á meant. when i got to know the meaning, i felt guilty as it was á a clear and unfair insult.",[7],-0.765
when i obtained good marks in a subject i had failed before.,[1],-0.1027
when a friend of mine told me a horror story.,[2],-0.128
i was with my family and we found some abandoned puppies. i á wanted to help them but everyone said no. we then left.,[3],-0.0387
at my grandfather's death.,[4],-0.5994
seeing a film in which there were several bloody crimes.,[5],-0.4404
"at a concert an old man arrived and began to danse, sing and do á silly things.",[6],0.0258
"i had an argument with a friend of mine. she would not let me á speak and then i began to shout at her. she got angry and left, á i did not try to prevent her from leaving.",[7],-0.3968
when i was told that they had got tickets for me for a film á marathon i wanted to see.,[1],0.0
we were on the road in a car when a lorry bypassed us. we had to á swerve and we almost got run over.,[2],0.0
i had applied for a job and they had assured me that the exams á would take place a few months later. a week later i went to á obtain some more information and they told me that the exams had á already taken place.,[3],0.3612
"i received a letter from some friends, who do not live in madrid, á telling me that they would not come on holiday. i had arranged á everythiing for them.",[4],0.2124
"i found a big, black spider near a bag of food.",[5],0.0
i was in a very small class and the professor said something á about me that made everyone look at me at the same time.,[6],0.0
"i had arranged to meet my friends at a certain place, and i was á with other people. my friends did not arrive and the people who á were with me began to get tired. my friends were one hour late.",[7],0.8176
the man i am going around with gave me a very special present.,[1],0.4576
"i thought that i would be scolded for a comment i had made, which á i should not have made.",[2],0.0
"my sister came back home and reproached me for not having tidied á up the house, although i had been working all morning and she had á done nothing.",[3],0.0
"at my grandfather's funeral. i remembered that the thing he á liked and respected most was earth, i thought that he had á attained what he wanted and was not separated from it any longer.",[4],0.5267
i had to wash my grandmother because she did not get to the á bathroom on time.,[5],0.0
in a very crowded shop i was distracted and missed my turn in the á queue. a woman who was behind me began to shout at me asking me á either to pay more attention or to leave.,[6],-0.6369
"when i was very young, one day, i kicked my grandmother and á caused her an injury which took a long time to heal.",[7],-0.4215
"when i saw a friend of mine, whom i had not seen for a long time á and i had lost his address and telephone number.",[1],0.296
i was in my village when a bull jumped over a fence and started á chasing my friends and me. we were very frightened till we á climbed up a tree.,[2],-0.024
"when i saw a car run over a child, out of carelessness.",[3],-0.34
i failed a subject despite the fact that i had studied quite a á lot for it.,[4],-0.5106
when i was walking in a field which had a lot of manure.,[5],0.0
i liked a boy and i would feel shy and then blush. the more i á wanted to avoid it the more i blushed.,[6],-0.1027
i am not very affectionate and i feel guilty as i do not give as á much affection as i receive.,[7],-0.2553
"i was spending the week-end with some friends. we were waiting á for another friend and we went to the meet him at the bus stop, a á woman we met there told us that the coach had already left. i á was afraid that i would not see my friend, but at last we found á him.",[1],0.3261
"i was walking down a little village at night. there was nobody á in the steet. a dog began to bark, i felt that it was following á me. then i began to run, the other dogs started barking too. at á last i arrived home.",[2],0.0
my parents did not let me go on holidays with my friends.,[3],0.6908
i was told that a friend of mine was going to mexico for good.,[4],0.7269
finding a hair in the soup.,[5],0.0
"i was at the university dining room, alone, and at a table next á to mine thre were several professors. one of them asked me to á join them. i refused but she insisted. all the others started á looking at me and i had to move to their table.",[6],-0.128
"i had promised to say goodbye to a person who was going on a á trip, and i did not turn up.",[7],0.3612
"i was on holidays, and i was going to meet a friend whom i had á not seen for six months. again i felt very happy.",[1],0.8687
"we were camping in the mountains, and a friend and i went for a á walk. it was getting darker and darker and we were not sure of á the right way back.",[2],0.3045
i sent a book to a friend of mine. the book meant a lot to me á and he lost it.,[3],0.2263
to say goodbye to dear friends after the holidays.,[4],0.8074
"ever since i have been a child, the sight of any kind of wound.",[5],0.0
"at the seaside, when a wave suddenly came and took off my bikini.",[6],0.0
"one night, i went out with some friends for dinner and i did not á tell my parents that i would come back late. i thought of á phoning but in the end i did not. when i arrived home, my á parents were very worried.",[7],-0.2936
"my sister in law was about to have a child, and there were some á problems. they had to do a caesarean. after a while, everything á was all right.",[1],-0.4019
waiting for my marks in a difficult subject.,[2],-0.3612
"i gave some personal information to a friend of mine, and he told á it to some others who were implicated in the affair.",[3],0.4939
"the holidays come to an end, and the next day we had to go back á to university and to the exams.",[4],0.3818
there was a cat on the street. it had been run over and its head was á open. we passed beside it.,[5],0.0
"at a meeting with over one hundred people, they decided who had to speak á from the stand by drawing lots.",[6],0.0
i had a small argument with a relative and some other people got á implicated. it resulted in a proper row.,[7],-0.3612
"last course, when i passed with good marks three subjects which i had á previously failed.",[1],-0.1027
i was attacked by a man at a bus stop at night.,[2],-0.4588
"my mother told me that i could not go to the mountains. despite á my age, as long as i am in her house i must do what she says.",[3],0.0
when my nephew was taken to hospital with meningitis and we did á not know what would happen.,[4],0.0
i was drinking coffee in a cafe and i found a piece of scrubber á in my cup.,[5],0.0
"when i went to my boyfriend's house for lunch and saw his á parents, i felt that they were watching me all the time.",[6],0.0
"at school, i did not tell the teacher that it was me who á had laughed, and she punished the entire class by making them á stay behind for one hour.",[7],0.0
"one evening, i was with a group of friends having a talk. there á was a very trustful and joyful atmosphere.",[1],0.8923
"we were walking in the park at night. it was very dark and very á late. we began to hear foot steps all around us, and we could á not find our way out.",[2],0.0
[ one day i arrived home rather tired and found the house... in á addition i was asked many questions which i did not want to á answer.],[3],-0.4805
i was selected to do a rest for a foreign ballet but i did not á have the money to do it.,[4],0.0
"in a film there was a scene in which a rat was sliding on a bed, á leaving a trace of blood behind, finally it entered the mouth of á one of the actors.",[5],0.0
i was swimming in the river and i lost the top of my bikini. i á did not notice it and came out of water. there was a á disagreeable classmate watching the scene.,[6],-0.4939
"at a party, several comments were made about the personal á situation of one of the people present. she was rather affected á and uncomfortable.",[7],-0.128
"it was saturday, my duties were over for a few hours and i could á at last be with the people i wanted to see.",[1],0.0
"one night, i was alone at home. my fear was caused by some á strange noises which put my imagination to work.",[2],-0.7184
when i got to know about the reaction of a friend of mine in a á certain situation. i had not expected him to react that way.,[3],0.6486
i felt alone among a large number of people. i was sad to see á that nobody cared about what was happening to me.,[4],-0.25
i saw a sort of black worm being attacked by many ants.,[5],-0.4588
when i met a friend of mine after several months.,[6],0.4939
when i noticed the negative changes in a friend's behaviour.,[7],-0.5719
"i was going to my village, after having been rather oppressed in á madrid.",[1],-0.4767
"i was watching a procession during the holy week, and a penitent á approached me.",[2],0.0
my mother read a letter that a friend of mine had written to me á telling me how she had got drunk the last time.,[3],0.2023
"i found a cockroach crushed between two folders in my bedroom, i á called my mother.",[5],-0.4215
i ride my motorbike in my village and everyone stares at me as if á i was a rare specimen.,[6],0.0
"i was spending a few days at my aunt's place. one night i got á home very late, i had told them i was going to a party but i went á to another place. they were very worried.",[7],-0.3377
last summer i achieved someting that i had been wanting for a á long time.,[1],0.0
i was in a camp and went out for a walk at night on my own. i lost á my way and spent several hours looking for the camp.,[2],-0.3182
my parents scolded me a lot for something i had not done. it was á my sister who had done it.,[3],0.0
at the hypocrisy of some of my friends.,[5],0.4767
i greeted and embraced the wrong person thinking that it was my á friend.,[6],0.296
"due to a misunderstanding on my part, two of my best friends á quarelled.",[7],0.6705
"when my brother was born, everything went all right. it had been á very likely that he would have a deficiency (my sister suffers á from down's syndrome) and that my mother would be in danger.",[1],-0.7579
when we got lost in florence and the coach did not turn up until á midnight. i had no place to go to and there were strange reports á at the police station.,[2],-0.6486
when an english teacher unfairly made me repeat a semester which á i thought i had passed. i had to ask my parents for some more á money to carry on studying.,[3],0.0
"the person whom i liked most left me for a friend of mine, after á several months of mutual help and a profound knowledge of each á other.",[4],0.8271
"in a park near our home, a group of young people who were á strangely dressed were seated in the middle of the street. they á began to eat while carressing each other.",[5],-0.296
"i feel this emotion very often when i try to express my feelings á in public, because other people do not understand my reactions á and think that i am silly.",[6],0.0258
a friend of mine said in a group that she felt lonely and á withdrawn from everyone because of mental deficiency.,[7],0.1779
when i passed the university entrance exam. i had thus finished á with a difficult period of my life and i was about to begin one á which i had desired a lot.,[1],-0.1027
"when i was at home alone, i felt a super-natural force, dangerous á for me and the people close to me.",[2],-0.6249
"when my father made my mother go through really terrible á situations, i felt furious, impotent, nervous, upset, ...",[3],-0.9168
